,time,lead_car.y,plant_car.y,PID.et,PID.ut,PID.etInt.y,PID.det.y,PID.P.y,PID.I.y,PID.D.y
232,23.0,519.1249892808642,509.32242802914124,-0.1974387482770794,-38.6565048592941,33.529459922712135,4.815147046054735,-77.00111182806097,33.529459922712135,4.815147046054735
233,23.1,522.6462389264782,512.8163758592576,-0.1701369327794282,-27.39571756627933,33.16112170676482,5.796564510932855,-66.353403783977,33.16112170676482,5.796564510932855
234,23.2,526.1599885720921,516.300001854939,-0.14001328284689407,-15.67648927222718,32.850796549323654,6.077894488737856,-54.60518031028869,32.850796549323654,6.077894488737856
235,23.3,529.6662382177062,519.7768232359421,-0.1105850182358381,-4.862448409484529,32.600598903118374,5.665109799373957,-43.12815711197686,32.600598903118374,5.665109799373957
236,23.4,533.16498786332,523.2500865046914,-0.08509864137135992,3.860432392510724,32.40581445018235,4.643088077158741,-33.18847013483037,32.40581445018235,4.643088077158741
237,23.5,536.656237508934,526.7224116254856,-0.06617411655156502,9.609527130152117,32.255809695794476,3.161622889468002,-25.807905455110358,32.255809695794476,3.161622889468002
238,23.6,540.1399871545481,530.1955271147697,-0.05553996022160845,11.889770330045174,32.13556764145682,1.4147871750156553,-21.660584486427297,32.13556764145682,1.4147871750156553
239,23.7,543.6162368001619,533.6701213252709,-0.05388452510896968,10.629042268445541,32.02764011204105,-0.38363305109732904,-21.014964792498176,32.02764011204105,-0.38363305109732904
240,23.8,547.0849864457759,537.1458205681986,-0.06083412242264785,6.1633470557880905,31.91427118422595,-2.0256163836051972,-23.725307744832662,31.91427118422595,-2.0256163836051972
241,23.9,550.5462360913898,540.6212896583215,-0.07505356693172871,-0.8237880574959746,31.779439999364975,-3.3323369534867533,-29.270891103374197,31.779439999364975,-3.3323369534867533
242,24.0,553.9999857370038,544.0944367297126,-0.0944509927087438,-9.39827843249856,31.610594176463117,-4.172985452551598,-36.83588715641008,31.610594176463117,-4.172985452551598
243,24.1,557.4462353826179,547.5626932599853,-0.11645787736733837,-18.495762436813514,31.399892826589614,-4.477083090141165,-45.418572173261964,31.399892826589614,-4.477083090141165
244,24.2,560.8849850282318,551.0233332379271,-0.13834820969532302,-27.050195352390833,31.144844010537575,-4.23923758175243,-53.95580178117598,31.144844010537575,-4.23923758175243
245,24.3,564.3162346738457,554.4737929085203,-0.1575582346746387,-34.115625184270584,30.848296896882307,-3.5162105580437975,-61.44771152310909,30.848296896882307,-3.5162105580437975
246,24.4,567.7399843194596,557.9119545671891,-0.17197024772951863,-38.96762226574753,30.517824685587506,-2.417050336822768,-67.06839661451227,30.517824685587506,-2.417050336822768
247,24.5,571.1562339650736,561.3363639693636,-0.18013000428993564,-41.173894250958064,30.164601945465567,-1.0877945233487285,-70.2507016730749,30.164601945465567,-1.0877945233487285
248,24.6,574.5649836106877,564.7463601601773,-0.18137654948964155,-40.62770682799976,29.801932074353765,0.307215398606675,-70.7368543009602,29.801932074353765,0.307215398606675
249,24.7,577.9662332563016,568.142107678821,-0.17587442251942775,-37.54232260808766,29.44361202782245,1.60509014666671,-68.59102478257682,29.44361202782245,1.60509014666671
250,24.8,581.3599829019156,571.524532783212,-0.1645498812963524,-32.409217759400796,29.102329845409223,2.662906100767415,-64.17445370557743,29.102329845409223,2.662906100767415
251,24.9,584.7462325475294,574.8951762063365,-0.14894365880707028,-25.926819928759443,28.788276094253735,3.372930911744232,-58.08802693475741,28.788276094253735,3.372930911744232
252,25.0,588.1249821931435,578.2559837984979,-0.1310016053544132,-18.909507426591873,28.508116067557108,3.673002594072161,-51.09062608822114,28.508116067557108,3.673002594072161
253,25.1,591.4962318387575,581.6090623374331,-0.11283049867563477,-12.188332555998173,28.264420395831003,3.5511415316683834,-44.00389448349756,28.264420395831003,3.5511415316683834
254,25.2,594.8599814843712,584.9564302765879,-0.09644879221661995,-6.515251637417556,28.05559407660723,3.044183250456994,-37.61502896448178,28.05559407660723,3.044183250456994
