"time","lead_car.y","Plant.y","et.y","PID.ut"
64.19,1667.646337312105,1657.907904242355,-0.2615669302497281,-114.6671886309936
64.2,1667.834999812026,1658.099719272073,-0.2647194600476723,-115.875710339715
64.20999999999999,1668.023337311946,1658.29116697174,-0.2678296597937333,-117.0609797882564
64.22,1668.211349811867,1658.482243758748,-0.2708939468814151,-118.2217278401155
64.23,1668.399037311787,1658.672946124835,-0.2739088130479104,-119.3567214336937
64.23999999999999,1668.586399811708,1658.863270639761,-0.276870828052779,-120.4647648111597
64.25,1668.773437311628,1659.05321395492,-0.2797766432915978,-121.5447007249085
64.26000000000001,1668.960149811549,1659.242772806843,-0.2826229952938775,-122.5954115816137
64.27,1669.14653731147,1659.431944020676,-0.285406709206427,-123.6158205975619
64.28,1669.33259981139,1659.620724513302,-0.288124701912011,-124.6048927708069
64.29000000000001,1669.51833731131,1659.809111296523,-0.2907739852128088,-125.561635901229
64.3,1669.703749811231,1659.997101480103,-0.2933516688713098,-126.4851015383229
64.31,1669.888837311152,1660.184692274623,-0.2958549634711289,-127.3743858577203
64.31999999999999,1670.073599811072,1660.371880994164,-0.2982811830911487,-128.2286304492732
64.33,1670.258037310993,1660.55866505892,-0.3006277479266828,-129.0470230929033
64.34,1670.442149810914,1660.745041997754,-0.302892186840154,-129.8287984975927
64.34999999999999,1670.625937310834,1660.931009450388,-0.3050721395541132,-130.5732388974945
64.36,1670.809399810755,1661.116565169606,-0.3071653588515346,-131.2796746404488
64.37,1670.992537310675,1661.301707023297,-0.3091697126212694,-131.9474847264555
64.38,1671.175349810596,1661.486432996396,-0.3110831858002712,-132.5760972937324
64.39,1671.357837310516,1661.670741192485,-0.312903881968623,-133.1649899634405
64.40000000000001,1671.539999810437,1661.85462983542,-0.3146300249827618,-133.713690204624
64.41,1671.721837310357,1662.038097270842,-0.3162599604843308,-134.2217756512221
64.42,1671.903349810278,1662.221141967366,-0.3177921570877515,-134.6888742797838
64.43000000000001,1672.084537310199,1662.403762517702,-0.3192252075032229,-135.1146645729394
64.44,1672.265399810119,1662.585957639629,-0.3205578295103351,-135.498875615916
64.45,1672.44593731004,1662.767726176937,-0.3217888668978048,-135.8412871807319
64.45999999999999,1672.62614980996,1662.949067099911,-0.3229172899505102,-136.1417296396379
